0.6000000000000001 (-1.4733285288020266-0.312749788260833j)
0.7000000000000001 (1.63371253061211-0.027417369083220344j)
0.8 (-1.6028325476223502-0.03702873921319483j)
0.9 (0.5524835575412688-0.09413807271509755j)
1.0 (1.220529606529518-0.31501803379302473j)
1.1 (-2.6974406852449153-0.06878111442542956j)
1.2000000000000002 (4.157948175911947+0.010790097416278122j)
1.3 (-3.6876771973031275+0.10202219477840135j)
1.4000000000000001 (1.8020125103066524-0.04157178301721953j)
1.5 (1.050929846070312+0.20872261304966536j)
1.6 (-5.871883685193576+0.09278897689521437j)
1.7000000000000002 (11.034503832941585+0.18465926385006748j)
1.8 (-16.872282421962687-0.2555854182122361j)
1.9000000000000001 (20.72081064224088+0.11762621887987967j)
2.0 (97.2297156756306+0.07708335742814308j)
2.1 (22.124565636979746+0.015183914110146746j)
2.2 (-19.0329812633371+0.204954099724451j)
2.3000000000000003 (13.206075853404261+0.29030922211662336j)
2.4000000000000004 (-6.468122461996811-0.00024657332024780043j)
2.5000000000000004 (0.5896233022904996-0.08840523231398073j)
2.6000000000000005 (3.771338128643114+0.12402418095799161j)
2.7000000000000006 (-5.179674171247636+0.05619528319332334j)
2.8000000000000007 (5.400313017856413-0.11981763910148702j)
2.900000000000001 (-3.6618623665871284+0.1663677527374945j)
3.000000000000001 (1.0548024892638055-0.059287771600250394j)
3.100000000000001 (1.5230702142088617+0.12212099467342397j)
3.200000000000001 (-3.6153594090184344-0.05786455854627126j)
3.300000000000001 (3.4524298149562505+0.07611594475316219j)
3.4000000000000012 (-2.6941805200815616-0.3224750043454652j)
3.5000000000000013 (1.4903090959587741+0.11000102854216966j)
3.6000000000000014 (0.9770251432393348+0.08484623607483732j)
3.7000000000000015 (-2.3382263391962645-0.16132555454301267j)
3.8000000000000016 (2.847406697308308-0.07628849202946264j)
3.9000000000000017 (-2.5561657077456097-0.21454125224596537j)
4.0 (1.2519531249999536-0.17591141014371794j)
4.1 (0.6247985697486834-0.0351927982926008j)
4.199999999999999 (-1.981766398998987-0.19070467704519523j)
4.299999999999999 (2.372550299454039-0.18362636397363918j)
4.399999999999999 (-1.7838628371329923-0.2930798860636223j)
4.499999999999998 (0.8650820164449398-0.16309432753572514j)
4.599999999999998 (-0.16455421154275773-0.09927598950327521j)
4.6999999999999975 (-1.3350905186127242+0.11495551133623483j)
4.799999999999997 (1.8897507732775738+0.24004506232893807j)
4.899999999999997 (-1.88174049419426-0.05632972016994453j)
4.9999999999999964 (1.1300700732036228-0.19442537064408016j)
5.099999999999996 (0.13605300733348447-0.1694162541179789j)
5.199999999999996 (-0.9387977275899917-0.1182738093252601j)
5.299999999999995 (1.2582980094065261+0.019275919302632172j)
5.399999999999995 (-1.4202206269737374+0.02493916379651162j)
5.499999999999995 (0.7320170456419917-0.09519273216043983j)
5.599999999999994 (-0.368595514372818+0.1115170409858256j)
5.699999999999994 (-0.7922811639317285-0.05648392012691694j)
5.799999999999994 (1.0472776784997035+0.10396122147183662j)
5.899999999999993 (-1.2991951686600574+0.1547955426008878j)
5.999999999999993 (1.0234374999996854+0.042968750000011775j)
